id,text,entities
665,"There was a whistle behind them; nearly everyone had boarded the train and the doors were closing. “You’d better hurry!’ said Mr. Weasley, as Mrs. Weasley cried, “Harry, quickly!” He hurried forward and Mr. and Mrs. Weasley helped him load his trunk onto the train.",[]
5686,"'You were so keen to help the Order,' said Mrs. Weasley, 'you can do your bit by making Headquarters fit to live in.' 'I feel like a house-elf,' grumbled Ron.",[]
10469,"“What's going to happen to Winky?” said Hermione, the moment they had left the clearing. “I don't know,” said Mr. Weasley.",[]
6318,"Harry opened his mouth, closed it again and nodded. He was not really sure why he was not telling Ron and Hermione exactly what was happening in Umbridge's room: he only knew that he did not want to see their looks of horror; that would make the whole thing seem worse and therefore more difficult to face. He also felt dimly that this was between himself and Umbridge, a private battle of wills, and he was not going to give her the satisfaction of hearing that he had complained about it.",[]
8018,"'Can't wait to see what Umbridge thinks of you going public,' said Dean, sounding awestruck at dinner on Monday night. Seamus was shovelling down large amounts of chicken and ham pie on Dean's other side, but Harry knew he was listening.",[]
7267,"'I was Senior Undersecretary to the Minister, yes,' said Umbridge, now pacing around the cabin, taking in every tiny detail within, from the haversack against the wall to the abandoned travelling cloak. 'I am now the Defence Against the Dark Arts teacher -'",[]
13253,"“Now, see here, Dumbledore,” he said, waving a threatening finger. “I've given you free rein, always. I've had a lot of respect for you. I might not have agreed with some of your decisions, but I've kept quiet. There aren't many who'd have let you hire werewolves, or keep Hagrid, or decide what to teach your students without reference to the Ministry. But if you're going to work against me -”",[]
4885,"'Yes, yes, yes, but luckily I'd stationed Mr Tibbies under a car just in case, and Mr Tibbies came and warned me, but by the time I got to your house you'd gone - and now - oh, what's Dumbledore going to say? You!' she shrieked at Dudley, still supine on the alley floor. 'Get your fat bottom off the ground, quick!'",[]
12142,"“You just don't like Crouch because of that elf, Winky,” said Ron, sending a cushion soaring into the window. “You just want to think Snape's up to something,” said Hermione, sending her cushion zooming neatly into the box.",[]
8399,"Resigned to the worst, he set off for Snape's office after dinner. Halfway across the Entrance Hall, however, Cho came hurrying up to him.",[]
15268,"A cloud shifted. There were suddenly dim shadows on the ground. Their party was bathed in moonlight. Snape collided with Lupin, Pettigrew and Ron, who had stopped abruptly. Sirius froze. He flung out an arm to make Harry and Hermione stop.",[]
7656,"'Nothing, nothing,' said Mr Weasley airily, starting to unwrap his pile of gifts. 'Well, everyone had a good day? What did you all get for Christmas? Oh, Harry - this is absolutely wonderful!' For he had just opened Harry's gift of fuse-wire and screwdrivers.",[]
14368,"‘Tell you what,’ said Ron, his teeth chattering, ‘shall we go for a Butterbeer in the Three Broomsticks?’ Harry was more than willing; the wind was fierce and his hands were freezing, so they crossed the road, and in a few minutes were entering the tiny inn.",[]
7080,"'When you're ready' she said, 'we're going to go straight down to the pitch, check out conditions and change.' 'We'll be there in a bit,' Harry assured her. 'Ron's just got to have some breakfast.'",[]
14616,"They turned into the corridor to Gryffindor Tower and saw Neville Longbottom, pleading with Sir Cadogan, who seemed to be refusing him entrance. ‘I wrote them down,’ Neville was saying tearfully, ‘but I must’ve dropped them somewhere!’ ‘A likely tale!’ roared Sir Cadogan. Then, spotting Harry and Ron, ‘Good even, my fine young yeomen! Come clap this loon in irons, he is trying to force entry to the chambers within!’",[]
4585,"But leaving Neville lying motionless on the floor didn’t feel like a very good omen. In their nervous state, every statue’s shadow looked like Filch, every distant breath of wind sounded like Peeves swooping down on them. At the foot of the first set of stairs, they spotted Mrs. Norris skulking near the top.",[]
8044,"That's the trouble with Quidditch,' said Hermione absent-mindedly, once again bent over her Runes translation, 'it creates all this bad feeling and tension between the houses.' She looked up to find her copy of Spellman's Syllabary, and caught Fred, George and Harry all staring at her with expressions of mingled disgust and incredulity on their faces.",[]
5458,"She drew out a chair, knocking over the one beside it in the process. 'What do you want, Harry?' Mrs. Weasley called. 'Porridge? Muffins? Kippers? Bacon and eggs? Toast?' 'Just - just toast, thanks,' said Harry. Lupin glanced at Harry, then said to Tonks, 'What were you saying about Scrimgeour?'",[]
9392,"The stone floor between them exploded as a spell hit it, leaving a crater right where Nevilles hand had been only seconds before; both scrambled away from the spot, then a thick arm came out of nowhere, seized Harry around the neck and pulled him upright, so that his toes were barely touching the floor.",[]
4505,"Firenze suddenly reared on to his hind legs in anger, so that Harry had to grab his shoulders to stay on.",[]
13782,"‘Eat,’ he repeated. ‘It’ll help. I need to speak to the driver, excuse me …’ He strolled past Harry and disappeared into the corridor. ‘Are you sure you’re OK, Harry?’ said Hermione, watching Harry anxiously. ‘I don’t get it … what happened?’ said Harry, wiping more sweat off his face.",[]
3851,“N-nothing.” The pain had gone as quickly as it had come. Harder to shake off was the feeling Harry had gotten from the teacher’s look — a feeling that he didn’t like Harry at all. “Who’s that teacher talking to Professor Quirrell?” he asked Percy.,[]
3206,"The staff were seated at last. Harry could see Scrimgeour looking grave and dignified in the front row with Professor McGonagall. He wondered whether Scrimgeour or any of these important people were really sorry that Dumbledore wasand he forgot his dislike of the Ministry in looking around for the source of it. He was not the only one: many heads were turning, searching, a little alarmed.",[]
6963,"'No,' said Harry, shaking his head. 'It's more like… his mood, I suppose. I'm just getting flashes of what mood he's in. Dumbledore said something like this was happening last year. He said that when Voldemort was near me, or when he was feeling hatred, I could tell. Well, now I'm feeling it when he's pleased, too…""",[]
9875,"“But I am not a man, Muggle,” said the cold voice, barely audible now over the crackling of the flames. “I am much, much more than a man. However…why not? I will face you…Wormtail, come turn my chair around.” The servant gave a whimper.",[]
12991,"""Now see the way that fate favors Lord Voldemort. This might have been the end of Wormtail, and of my last hope for regeneration. But Wormtail - displaying a presence of mind I would never have expected from him - convinced Bertha Jorkins to accompany him on a nighttime stroll. He overpowered her…he brought her to me. And Bertha Jorkins, who might have ruined all, proved instead to be a gift beyond my wildest dreams…for - with a little persuasion - she became a veritable mine of information.",[]
